주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
118-1-000004,원효대교 남단,공영,노상,서울특별시 영등포구 여의도동 5,서울특별시 영등포구 여의도동 5,13,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,160,,,,,,,,서울시설공단,,37.5199657,126.9307747,,2021-07-30
110-2-000003,월계역,공영,노외,서울특별시 노원구 월계동 320-1,서울특별시 노원구 월계동 320-1,30,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.6347781,127.0569293,,2021-07-30
101-1-000017,을지로,공영,노상,서울특별시 중구 을지로3가 282-8,서울특별시 중구 을지로3가 282-8,95,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,750,,,,,,,,서울시설공단,,37.5664163,126.9919961,,2021-07-30
122-2-000005,일원동,공영,노외,서울특별시 강남구 양재대로55길 6,서울특별시 강남구 일원동 711-1,23,5,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.4912871,127.0861116,,2021-07-30
122-2-000004,일원역,공영,노외,서울특별시 강남구 일원본동 716-2,서울특별시 강남구 일원동 716-2,67,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,170,,,,,,,,서울시설공단,,37.4846477,127.0818673,,2021-07-30
122-2-000003,일원터널,공영,노외,서울특별시 강남구 광평로 61,서울특별시 강남구 일원동 722-1,11,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,130,,,,,,,,서울시설공단,02-2290-6449,37.4828145,127.0771713,,2021-07-30
123-2-000001,잠실역,공영,노외,서울특별시 송파구 올림픽로 300,서울특별시 송파구 신천동 29,357,1,미시행,평일+토요일+공휴일,05:00,01:00,05:00,01:00,05:00,01:00,유료,5,400,,,,,,,,서울시설공단,02-2290-6402,37.5130647,127.1013063,,2021-07-30
105-2-000003,장안1동,공영,노외,서울특별시 동대문구 답십리로66길 75,서울특별시 동대문구 장안동 392-3,74,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,130,,,,,,,,서울시설공단,02-3405-4598,37.5694344,127.0648088,,2021-07-30
105-2-000001,장안2동,공영,노외,서울특별시 동대문구 답십리로65길 124-5,서울특별시 동대문구 장안동 286-9,80,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,130,,,,,,,,서울시설공단,02-2290-6417,37.5782299,127.0683977,,2021-07-30
102-1-000004,장충단로(한남광장),공영,노상,서울특별시 용산구 한남동 산9-19,서울특별시 용산구 한남동 산 9-19,5,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.5476229,127.0003276,,2021-07-30
100-2-000002,적선동 노외,공영,노외,서울특별시 종로구 적선동 140,서울특별시 종로구 적선동 140,30,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,340,,,,,,,,서울시설공단,02-2264-4895,37.5744524,126.9719681,,2021-07-30
115-1-000002,제물포로,공영,노상,서울특별시 강서구 화곡동 947-3,서울특별시 강서구 화곡동 947-3,85,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,120,,,,,,,,서울시설공단,,37.5279369,126.8431981,,2021-07-30
116-1-000009,제방도로,공영,노상,서울특별시 구로구 구로동 69-5,서울특별시 구로구 구로동 69-5,16,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,120,,,,,,,,서울시설공단,,37.4989044,126.8906892,,2021-07-30
100-2-000004,종묘,공영,노외,서울특별시 종로구 종로 157,서울특별시 종로구 훈정동 2,1317,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,400,,,,,,,,서울시설공단,02-2290-6166,37.571464,126.9927501,,2021-07-30
107-2-000001,종암1동,공영,노외,서울특별시 성북구 종암동 133-8,서울특별시 성북구 종암동 133-8,21,3,미시행,평일+토요일+공휴일,09:00,22:00,09:00,14:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.5992474,127.0288379,,2021-07-30
101-1-000013,중앙일보사,공영,노상,서울특별시 중구 서소문로 88,서울특별시 중구 순화동 7,4,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.5615607,126.9687968,,2021-07-30
112-1-000002,증가로,공영,노상,서울특별시 서대문구 증가로 261,서울특별시 서대문구 북가좌동 343-11,7,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.5838124,126.9088061,,2021-07-30
111-1-000002,진흥로,공영,노상,서울특별시 은평구 역촌동41-8,서울특별시 은평구 역촌동 41-8,14,2,미시행,평일+토요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,5,200,,,,,,,,서울시설공단,,37.6015575,126.9183491,,2021-07-30
109-2-000004,창동역(서),공영,노외,서울특별시 도봉구 노해로65길 17-6,서울특별시 도봉구 창동 330,107,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,260,,,,,,,,서울시설공단,,37.6522146,127.0436644,,2021-07-30
116-2-000002,천왕역,공영,노외,서울특별시 구로구 오류동 174-10,서울특별시 구로구 오류동 174-10,328,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,170,,,,,,,,서울시설공단,02-2290-6343,37.4872365,126.8369623,,2021-07-30
124-2-000001,천호역,공영,노외,서울특별시 강동구 천호대로 1015,서울특별시 강동구 천호동 455,1432,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,260,,,,,,,,서울시설공단,02-2290-6201,37.538466,127.1229054,,2021-07-30
100-1-000012,청계1,공영,노상,서울특별시 종로구 삼일대로 385-3,서울특별시 종로구 관철동 13-14,26,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,750,,,,,,,,서울시설공단,,37.5690466,126.9854801,,2021-07-30
100-1-000010,청계2,공영,노상,서울특별시 종로구 관수동 91-4,서울특별시 종로구 관수동 91-4,58,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,750,,,,,,,,서울시설공단,,37.5685262,126.9898441,,2021-07-30
100-1-000013,청계3,공영,노상,서울특별시 종로구 예지동 140-1,서울특별시 종로구 예지동 140-1,74,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,750,,,,,,,,서울시설공단,,37.5687922,126.9949447,,2021-07-30
100-1-000014,청계5,공영,노상,서울특별시 종로구 종로5가 458-2,서울특별시 종로구 종로5가 458-2,83,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,750,,,,,,,,서울시설공단,,37.5698144,127.0035149,,2021-07-30
101-1-000025,청계5가,공영,노상,서울특별시 중구 을지로6가 17-442,서울특별시 중구 을지로6가 17-442,20,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,750,,,,,,,,서울시설공단,,37.569554,127.0056601,,2021-07-30
100-1-000015,청계6,공영,노상,서울특별시 종로구 종로6가 289-49,서울특별시 종로구 종로6가 289-49,39,1,미시행,평일+토요일+공휴일,09:00,01:00,09:00,15:00,19:00,01:00,유료,5,450,,,,,,,,서울시설공단,,37.5697689,127.0058237,,2021-07-30
100-1-000018,청계6(신평화시장앞),공영,노상,서울특별시 종로구 종로6가 289-49,서울특별시 종로구 종로6가 289-49,7,1,미시행,평일+토요일+공휴일,09:00,01:00,09:00,15:00,19:00,01:00,유료,5,450,,,,,,,,서울시설공단,,37.5697689,127.0058237,,2021-07-30
100-1-000016,청계7,공영,노상,서울특별시 종로구 창신동 436-87,서울특별시 종로구 창신동 436-87,39,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,450,,,,,,,,서울시설공단,,37.5699701,127.0141458,,2021-07-30
105-1-000002,청계8,공영,노상,서울특별시 동대문구 신설동 109-2,서울특별시 동대문구 신설동 109-2,103,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,450,,,,,,,,서울시설공단,,37.5713749,127.0229447,,2021-07-30
101-1-000022,청계8가,공영,노상,서울특별시 중구 흥인동 167,서울특별시 중구 흥인동 167,19,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,500,,,,,,,,서울시설공단,,37.5685779,126.9695164,,2021-07-30
100-1-000009,탑골공원,공영,노상,서울특별시 종로구 종로 99,서울특별시 종로구 종로2가 38-4,2,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.5713014,126.9856307,,2021-07-30
122-2-000002,학여울역,공영,노외,서울특별시 강남구 대치동 514-1,서울특별시 강남구 대치동 514-1,180,2,미시행,평일+토요일+공휴일,05:00,01:00,05:00,01:00,05:00,01:00,유료,5,260,,,,,,,,서울시설공단,02-3405-4074,37.4970108,127.0701731,,2021-07-30
119-1-000002,한강대교(남),공영,노상,서울특별시 동작구 본동 5-5,서울특별시 동작구 본동 5-5,25,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,200,,,,,,,,서울시설공단,,37.5129955,126.9549163,,2021-07-30
102-2-000001,한강진역,공영,노외,서울특별시 용산구 한남동 728-27,서울특별시 용산구 한남동 728-27,176,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,400,,,,,,,,서울시설공단,02-795-6406,37.5401391,127.0012104,,2021-07-30
118-1-000008,해군본부앞,공영,노상,서울특별시 영등포구 신길동 812,서울특별시 영등포구 신길동 812,20,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,120,,,,,,,,서울시설공단,,37.5042678,126.9188851,,2021-07-30
102-2-000005,해방촌노외,공영,노외,서울특별시 용산구 소월로20길 56,서울특별시 용산구 용산동2가 1-1497,24,3,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,5,130,,,,,,,,서울시설공단,,37.5442002,126.9821939,,2021-07-30
106-2-000002,화랑대역,공영,노외,서울특별시 중랑구 묵동 28,서울특별시 중랑구 묵동 28,328,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,80,,,,,,,,서울시설공단,02-2290-6410,37.6199388,127.0850085,,2021-07-30
101-2-000005,훈련원공원,공영,노외,서울특별시 중구 을지로 227,서울특별시 중구 을지로5가 40-3,873,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,550,,,,,,,,서울시설공단,02-3405-4597,37.5673025,127.0015119,,2021-07-30
